Date,Nuclear,Gaz,Charbon,Biomasse,Fioul,Hydro,STEP Pompage,STEP Turbinage,Batterie Injection,Batterie Soutirage,RES,Charge,Charge Nette
2020-01-04T13:00:00,5580.0,0.0,0.0,0.0,0.0,0.0,412.8369210697971,0.0,0.0,0.0,5335,10502,5167
2020-01-04T14:00:00,5580.0,0.0,0.0,0.0,0.0,0.0,969.8369210697977,0.0,0.0,0.0,5478,10088,4610
2020-01-04T15:00:00,5490.163078930203,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,5547,9837,4290
2020-01-04T16:00:00,5580.0,0.0,0.0,0.0,0.0,0.0,1125.8369210697974,0.0,0.0,0.0,5313,9767,4454
2020-01-04T17:00:00,5580.0,-3.637978807091713e-13,990.163078930203,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,4986,10356,5370
2020-01-04T18:00:00,5580.0,2.2737367544323226e-14,1080.0,0.0,0.0,0.0,566.8369210697973,0.0,0.0,0.0,4748,10841,6093
2020-01-04T19:00:00,5580.0,1.2278178473934532e-12,1905.1630789302021,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,4602,10887,6285
2020-01-04T20:00:00,5580.0,0.0,2088.1630789302026,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,4029,10497,6468
2020-01-04T21:00:00,5580.0,0.0,1915.1630789302026,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,3688,9983,6295
2020-01-04T22:00:00,5580.0,-3.637978807091713e-13,1677.1630789302021,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,4150,10207,6057
2020-01-04T23:00:00,5580.0,-3.637978807091713e-13,2160.0,0.0,0.0,0.0,1051.8369210697974,0.0,0.0,0.0,3736,10424,6688
2020-01-05T00:00:00,5580.0,-5.456968210637569e-13,1805.1630789302044,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,3662,9847,6185
2020-01-05T01:00:00,5580.0,-5.456968210637569e-13,1867.1630789302044,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,3259,9506,6247
2020-01-05T02:00:00,5580.0,-3.637978807091713e-13,1814.163078930204,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,3028,9222,6194
2020-01-05T03:00:00,5580.0,7.275957614183425e-13,1853.163078930203,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,2561,8794,6233
2020-01-05T04:00:00,5580.0,-5.456968210637569e-13,1788.1630789302037,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,2554,8722,6168
2020-01-05T05:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,1084.836921069796,0.0,0.0,0.0,2433,9088,6655
2020-01-05T06:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,861.836921069798,0.0,0.0,0.0,3036,9914,6878
2020-01-05T07:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,982.8369210697966,0.0,0.0,0.0,3877,10634,6757
