Date;Gazby;Omaïgaz1;Omaïgaz2;Igaznodon1;Igaznodon2;Cogénérations;Pégaz;Samagaz1;Samagaz2;Gastafiore;Iconuc1;Iconuc2;Tabarnuc1;Tabarnuc2;NucPlusUltra1;NucPlusUltra2;Coron1;Coron2;Mockingjay;Lantier;Tacotac;TicEtTac;Hydro;STEP_pompage;STEP_turbinage;Batt_inj;Batt_sout;RES;Load;Net_load;stock_STEP;stock_battery;stock_CH4_S;stock_CH4_N;CH4_S_prod_1;CH4_S_prod_2;CH4_N_prod_1;CH4_N_prod_2;CH4_S_inj;CH4_S_sout;CH4_N_inj;CH4_N_sout;CH4_S_stock;CH4_N_stock;CH4_flux_S_N;H2_S_prod;H2_N_prod;H2_flux_S_N;CH4_S_uns;CH4_N_uns;H2_S_uns;H2_N_uns;UPth_1;DOth_1;UPth_2;DOth_2;UPth_3;DOth_3;UPth_4;DOth_4;UPth_5;DOth_5;UPth_6;DOth_6;UPth_7;DOth_7;UPth_8;DOth_8;UPth_9;DOth_9;UPth_10;DOth_10;UPth_11;DOth_11;UPth_12;DOth_12;UPth_13;DOth_13;UPth_14;DOth_14;UPth_15;DOth_15;UPth_16;DOth_16;UPth_17;DOth_17;UPth_18;DOth_18;UPth_19;DOth_19;UPth_20;DOth_20;UPth_21;DOth_21;UPth_22;DOth_22;UP_CH4_S_1;UP_CH4_N_1;DO_CH4_S_1;DO_CH4_N_1;UP_CH4_S_2;UP_CH4_N_2;DO_CH4_S_2;DO_CH4_N_2;UP_H2_S;UP_H2_N;DO_H2_S;DO_H2_N;Week
2023-02-15 05:00:00;351.0;387.0;387.0;0.0;-9.09494701772929e-14;793.8000000000001;354.6;354.6;387.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;204.16307893020075;0.0;0.0;1583;13073;11490;5730.489236790606;0.0;1035011.389222505;1530578.505872265;4166.666666666667;12500.0;2083.333333333334;2083.3333333333335;909.0276943737832;0.0;442.41846291585534;0.0;1035011.389222505;1530578.505872265;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-15 06:00:00;351.0;387.0;387.0;76.5;76.5;793.8000000000001;354.6000000000002;354.6;387.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;28.16307893020212;0.0;1200.0;0.0;0.0;1540;14207;12667;5526.326157860405;0.0;1035920.4169168788;1531020.9243351808;4166.666666666667;0.0;2083.3333333333335;2083.3333333333335;0.0;11973.472305626216;442.4184629158549;0.0;1035920.4169168788;1531020.9243351808;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-15 07:00:00;351.0;387.0;387.0;76.5;76.49999999999936;793.8000000000001;354.6;354.6;387.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;718.1630789302044;0.0;1200.0;0.0;0.0;1656;15013;13357;4326.326157860405;0.0;1023946.9446112524;1531463.3427980966;4166.666666666667;0.0;2083.3333333333335;2083.333333333334;0.0;11973.472305626216;442.41846291585534;0.0;1023946.9446112524;1531463.3427980966;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-15 08:00:00;351.0;387.0;387.0;76.5;76.5;793.8000000000001;354.6;354.6;387.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;463.16307893020166;0.0;1200.0;0.0;0.0;2113;15215;13102;3126.3261578604047;0.0;1011973.4723056264;1531905.7612610124;4166.666666666667;0.0;2083.333333333334;2083.3333333333335;0.0;11973.472305626216;442.41846291585534;0.0;1011973.4723056264;1531905.7612610124;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-15 09:00:00;351.0;387.0;387.0;76.5;9.094947017729285e-14;793.8000000000001;354.6;354.6;387.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;50.66307893020295;0.0;1200.0;0.0;0.0;2638;15251;12613;1926.3261578604047;0.0;1000000.0;1532348.1797239282;4166.666666666667;0.0;2083.3333333333335;2083.3333333333335;0.0;0.0;0.0;11339.803842710362;1000000.0;1532348.1797239282;-7615.55563895955;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-15 10:00:00;351.0;387.0;387.0;0.0;9.094947017729285e-14;793.8000000000001;354.6;354.6;387.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;554.1630789302029;0.0;0.0;3297;15137;11840;726.3261578604046;0.0;1000000.0;1521008.375881218;4166.666666666667;2640.177961492477;2083.3333333333335;2083.333333333333;0.0;0.0;0.0;8508.375881217886;1000000.0;1521008.375881218;-4784.127677467073;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-15 11:00:00;351.0;387.0;387.0;0.0;0.0;793.8000000000001;354.6000000000005;354.6;387.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;172.16307893020166;0.0;0.0;3656;15114;11458;172.16307893020166;0.0;1000000.0;1512500.0;4166.666666666668;6981.887176043696;2083.3333333333335;2083.3333333333335;8333.333333333334;0.0;0.0;12500.0;1000000.0;1512500.0;-8775.751796249187;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-15 12:00:00;351.0;387.0;387.0;0.0;-7.275957614183426e-13;661.9630789302009;354.6;354.6;387.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;3877;15031;11154;-0.0;0.0;1008333.3333333334;1500000.0;4166.666666666667;12052.438974831502;2083.333333333334;2083.3333333333335;725.1405113448855;0.0;442.41846291585534;0.0;1008333.3333333334;1500000.0;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-15 13:00:00;314.9630789302014;387.0;387.0;0.0;0.0;0.0;354.6000000000002;354.6;387.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;-0.0;0.0;0.0;0.0;4232;14688;10456;0.0;0.0;1009058.4738446784;1500442.4184629158;4166.666666666667;0.0;2083.3333333333335;2083.3333333333335;0.0;9058.47384467822;0.0;442.4184629158117;1009058.4738446784;1500442.4184629158;3281.8297408350004;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-15 14:00:00;351.0;387.0;387.0;0.0;0.0;79.5630789302013;0.0;354.6;0.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;4442;14272;9830;-0.0;0.0;1000000.0;1500000.0;4166.666666666667;10162.49846348662;2083.3333333333335;2083.3333333333335;0.0;0.0;1678.4184629158551;0.0;1000000.0;1500000.0;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-15 15:00:00;135.0;229.56307893020136;387.0;0.0;0.0;0.0;1.3642420526593926e-13;354.6;0.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;4440;13817;9377;-0.0;0.0;1000000.0;1501678.4184629158;4166.666666666668;12500.0;2083.3333333333335;2083.3333333333335;6475.8594886551155;0.0;0.0;1678.4184629158117;1000000.0;1501678.4184629158;809.8297408350003;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-15 16:00:00;135.0;151.0;168.5630789302022;0.0;-2.5011104298755524e-13;0.0;0.0;354.6;0.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;4470;13550;9080;-0.0;0.0;1006475.8594886552;1500000.0;4166.666666666667;12500.0;2083.3333333333335;2083.3333333333335;5292.441025739302;0.0;0.0;0.0;1006475.8594886552;1500000.0;2488.2482037508116;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-15 17:00:00;349.16307893020166;387.0;387.0;0.0;0.0;0.0;0.0;137.0;0.0;151.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;4288;13583;9295;-0.0;0.0;1011768.3005143944;1500000.0;4166.666666666668;12500.0;2083.3333333333335;2083.3333333333335;4934.10769240597;0.0;0.0;0.0;1011768.3005143944;1500000.0;1732.2482037508116;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-15 18:00:00;351.0;387.0;387.0;0.0;0.0;130.96307893020094;354.6;354.6;387.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;3776;14399;10623;-0.0;0.0;1016702.4082068003;1500000.0;4166.666666666667;0.0;2083.3333333333335;2083.3333333333335;0.0;10265.29846348662;442.41846291585534;0.0;1016702.4082068003;1500000.0;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-15 19:00:00;351.0;387.0;387.0;0.0;0.0;219.96307893020003;354.6;354.6;387.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;3305;14017;10712;0.0;0.0;1006437.1097433136;1500442.4184629158;4166.666666666667;12500.0;2083.3333333333335;2083.333333333333;2941.5384623450495;0.0;0.0;442.4184629158117;1006437.1097433136;1500442.4184629158;3281.8297408350004;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-15 20:00:00;351.0;387.0;387.0;0.0;0.0;0.0;354.6000000000003;190.5630789302013;387.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;2966;13294;10328;-0.0;0.0;1009378.6482056588;1500000.0;4166.666666666667;624.7240999674468;2083.3333333333335;2083.3333333333335;0.0;9378.64820565877;715.8133313655193;0.0;1009378.6482056588;1500000.0;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-15 21:00:00;351.0;387.0;387.0;0.0;-4.547473508864641e-13;0.0;137.0;137.0;151.0;307.1630789302026;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;2953;12694;9741;-0.0;0.0;1000000.0;1500715.8133313656;4166.666666666667;7593.41230956178;2083.3333333333335;2083.3333333333335;0.0;0.0;0.0;715.8133313655853;1000000.0;1500715.8133313656;1756.7066706022308;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-15 22:00:00;228.96307893020128;387.0;387.0;0.0;0.0;0.0;354.6000000000002;354.6;0.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;2864;12847;9983;-0.0;0.0;1000000.0;1500000.0;4166.666666666668;8712.558974260697;2083.3333333333335;2083.3333333333335;0.0;0.0;0.0;0.0;1000000.0;1500000.0;3079.248203750812;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-15 23:00:00;351.0;387.0;387.0;0.0;0.0;47.963078930201846;354.6;354.6;0.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;2778;12931;10153;-0.0;0.0;1000000.0;1500000.0;4166.666666666667;4845.213333904098;2083.333333333335;2083.3333333333335;8333.333333333334;0.0;0.0;12500.0;1000000.0;1500000.0;-9420.75179624919;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-16 00:00:00;135.0;151.0;329.96307893020185;0.0;0.0;0.0;354.5999999999999;354.6;0.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;-0.0;0.0;0.0;0.0;2821;12417;9596;-0.0;0.0;1008333.3333333334;1487500.0;4166.666666666667;0.0;2083.3333333333335;2083.3333333333335;3517.2684087017888;0.0;0.0;11500.0;1008333.3333333334;1487500.0;-8454.682749434183;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-16 01:00:00;351.0;387.0;387.0;0.0;0.0;0.0;338.1630789302029;0.0;0.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;2414;12148;9734;-0.0;0.0;1011850.6017420352;1476000.0;4166.666666666667;6636.966289548589;2083.3333333333335;2083.3333333333335;0.0;1575.765301749624;0.0;0.0;1011850.6017420352;1476000.0;2426.922382116155;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-16 02:00:00;351.0;387.0;387.0;0.0;0.0;0.0;246.1630789302017;0.0;387.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;2187;11829;9642;-0.0;0.0;1010274.8364402856;1476000.0;4166.666666666666;0.0;2083.3333333333335;2083.3333333333335;0.0;9952.475875848726;1893.0776178838476;0.0;1010274.8364402856;1476000.0;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-16 03:00:00;351.0;387.0;387.0;0.0;3.637978807091713e-13;0.0;137.0;0.0;157.16307893020212;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;2017;11320;9303;-0.0;0.0;1000322.3605644368;1477893.077617884;4166.666666666667;0.0;2083.3333333333335;2083.3333333333335;0.0;9952.475875848726;2458.077617883847;0.0;1000322.3605644368;1477893.077617884;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-16 04:00:00;135.0;151.0;306.56307893020175;0.0;4.5474735088646414e-14;0.0;354.6;0.0;387.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;1919;11137;9218;0.0;0.0;990369.8846885882;1480351.1552357678;4166.666666666667;0.0;2083.3333333333335;2083.3333333332316;0.0;6369.88468858816;0.0;982.8469027101528;990369.8846885882;1480351.1552357678;1471.4703478557658;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-16 05:00:00;351.0;387.0;387.0;0.0;0.0;0.0;354.5999999999998;0.0;236.56307893020272;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;1965;11565;9600;-0.0;0.0;984000.0;1479368.3083330577;4166.666666666666;12168.610094417523;2083.3333333333335;2083.3333333333335;2216.134218568797;0.0;1963.077617883846;0.0;984000.0;1479368.3083330577;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-16 06:00:00;351.0;387.0;387.0;0.0;1.4352963262354028e-13;10.963078930200757;354.6;354.6;387.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;2127;12630;10503;-0.0;0.0;986216.1342185688;1481331.3859509416;4166.666666666667;12500.0;2083.333333333352;2083.3333333333335;8333.333333333334;0.0;0.0;5331.3859509415925;986216.1342185688;1481331.3859509416;-1641.068700375794;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-16 07:00:00;351.0;387.0;387.0;0.0;0.0;238.9630789302023;354.6000000000002;354.6;387.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;-0.0;0.0;0.0;2692;13423;10731;-0.0;0.0;994549.4675519022;1476000.0;4166.666666666668;12500.0;2083.3333333333335;2083.3333333333335;2545.947382391721;0.0;0.0;0.0;994549.4675519022;1476000.0;3690.317250565817;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-16 08:00:00;351.0;387.0;387.0;0.0;1.818989403545858e-13;0.0;232.56307893020264;354.6;387.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;3321;13691;10370;-0.0;0.0;997095.4149342938;1476000.0;4166.666666666667;12500.0;2083.3333333333335;2083.3333333333335;3227.268408701787;0.0;0.0;0.0;997095.4149342938;1476000.0;3486.9223821161545;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-16 09:00:00;135.0;267.9630789302023;387.0;0.0;0.0;0.0;354.6000000000002;354.6;387.0;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;3627;13784;10157;-0.0;0.0;1000322.6833429956;1476000.0;4166.666666666667;0.0;2083.3333333333335;2083.3333333333335;0.0;8917.731591298212;0.0;0.0;1000322.6833429956;1476000.0;3690.317250565817;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-16 10:00:00;351.0;387.0;387.0;0.0;3.637978807091713e-13;0.0;0.0;137.0;242.16307893020212;387.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;3952;13727;9775;-0.0;0.0;991404.9517516972;1476000.0;4166.666666666667;12500.0;2083.3333333333335;2083.333333333333;2547.524124151274;0.0;1671.4109512171794;0.0;991404.9517516972;1476000.0;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-16 11:00:00;351.0;387.0;387.0;0.0;0.0;0.0;0.0;192.1630789302017;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;4562;13763;9201;-0.0;0.0;993952.4758758488;1477671.4109512172;4166.666666666666;0.0;2083.3333333333335;2083.3333333333335;0.0;9952.475875848726;2628.0776178838473;0.0;993952.4758758488;1477671.4109512172;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-16 12:00:00;135.0;326.1630789302021;387.0;0.0;-1.818989403545857e-13;0.0;0.0;137.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;4812;13681;8869;-0.0;0.0;984000.0;1480299.488569101;4166.666666666667;9491.08100739906;2083.3333333333335;2083.3333333333335;0.0;0.0;2720.016082767517;0.0;984000.0;1480299.488569101;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2023-02-16 13:00:00;0.0;151.0;221.16307893020257;0.0;-2.2737367544323122e-14;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;58.5;85.5;0.0;0.0;0.0;0.0;0.0;5083;13339;8256;0.0;0.0;984000.0;1483019.5046518687;4166.666666666667;9012.472683452272;2083.3333333333335;2083.3333333333335;314.7250093865441;0.0;2948.3494161008502;0.0;984000.0;1483019.5046518687;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
